d,d_bits,gap_target,gap_observed,offset,offset_bits,o_probe,direction,source,ec_hit,in_gap_tier
40101106060688431707140193987888066656641,135,1,3,4142103791853305845452214829287092268096,132,17635967691086755816203760046346073265088,-,sample:g1:-:o=17635967691086755816203760046346073265088,False,False
40143808161635373004515990017055974824353,135,1,3,4184805892800247142828010858455000435808,132,17593265590139814518827964017178165097376,-,sample:g1:-:o=17593265590139814518827964017178165097376,False,False
40186510262582314301891786046223882992065,135,1,3,4227507993747188440203806887622908603520,132,17550563489192873221452167988010256929664,-,sample:g1:-:o=17550563489192873221452167988010256929664,False,False
40229212363529255599267582075391791159777,135,1,3,4270210094694129737579602916790816771232,132,17507861388245931924076371958842348761952,-,sample:g1:-:o=17507861388245931924076371958842348761952,False,False
40271914464476196896643378104559699327489,135,1,3,4312912195641071034955398945958724938944,132,17465159287298990626700575929674440594240,-,sample:g1:-:o=17465159287298990626700575929674440594240,False,False
40314616565423138194019174133727607495201,135,1,3,4355614296588012332331194975126633106656,132,17422457186352049329324779900506532426528,-,sample:g1:-:o=17422457186352049329324779900506532426528,False,False
40357318666370079491394970162895515662913,135,1,3,4398316397534953629706991004294541274368,132,17379755085405108031948983871338624258816,-,sample:g1:-:o=17379755085405108031948983871338624258816,False,False
40362790218964516020688729814253296055699,135,1,3,4403787950129390159000750655652321667154,132,17374283532810671502655224219980843866030,-,bridge:L3-L2 mod LO,False,False
40400020767317020788770766192063423830625,135,1,3,4441018498481894927082787033462449442080,132,17337052984458166734573187842170716091104,-,sample:g1:-:o=17337052984458166734573187842170716091104,False,False
40442722868263962086146562221231331998337,135,1,3,4483720599428836224458583062630357609792,132,17294350883511225437197391813002807923392,-,sample:g1:-:o=17294350883511225437197391813002807923392,False,False
40485424969210903383522358250399240166049,135,1,3,4526422700375777521834379091798265777504,132,17251648782564284139821595783834899755680,-,sample:g1:-:o=17251648782564284139821595783834899755680,False,False
40528127070157844680898154279567148333761,135,1,3,4569124801322718819210175120966173945216,132,17208946681617342842445799754666991587968,-,sample:g1:-:o=17208946681617342842445799754666991587968,False,False
40570829171104785978273950308735056501473,135,1,3,4611826902269660116585971150134082112928,132,17166244580670401545070003725499083420256,-,sample:g1:-:o=17166244580670401545070003725499083420256,False,False
40613531272051727275649746337902964669185,135,1,3,4654529003216601413961767179301990280640,132,17123542479723460247694207696331175252544,-,sample:g1:-:o=17123542479723460247694207696331175252544,False,False
40656233372998668573025542367070872836897,135,1,3,4697231104163542711337563208469898448352,132,17080840378776518950318411667163267084832,-,sample:g1:-:o=17080840378776518950318411667163267084832,False,False
40698935473945609870401338396238781004609,135,1,3,4739933205110484008713359237637806616064,132,17038138277829577652942615637995358917120,-,sample:g1:-:o=17038138277829577652942615637995358917120,False,False
40741637574892551167777134425406689172321,135,1,3,4782635306057425306089155266805714783776,132,16995436176882636355566819608827450749408,-,sample:g1:-:o=16995436176882636355566819608827450749408,False,False
40783666913257963842682008087812983462545,135,1,3,4824664644422837980994028929212009074000,132,16953406838517223680661945946421156459184,-,bridge:cube lift - shelf (dy),False,False
40784339675839492465152930454574597340033,135,1,3,4825337407004366603464951295973622951488,132,16952734075935695058191023579659542581696,-,sample:g1:-:o=16952734075935695058191023579659542581696,False,False
40827041776786433762528726483742505507745,135,1,3,4868039507951307900840747325141531119200,132,16910031974988753760815227550491634413984,-,sample:g1:-:o=16910031974988753760815227550491634413984,False,False
40869743877733375059904522512910413675457,135,1,3,4910741608898249198216543354309439286912,132,16867329874041812463439431521323726246272,-,sample:g1:-:o=16867329874041812463439431521323726246272,False,False
40912445978680316357280318542078321843169,135,1,3,4953443709845190495592339383477347454624,132,16824627773094871166063635492155818078560,-,sample:g1:-:o=16824627773094871166063635492155818078560,False,False
40955148079627257654656114571246230010881,135,1,3,4996145810792131792968135412645255622336,132,16781925672147929868687839462987909910848,-,sample:g1:-:o=16781925672147929868687839462987909910848,False,False
40997850180574198952031910600414138178593,135,1,3,5038847911739073090343931441813163790048,132,16739223571200988571312043433820001743136,-,sample:g1:-:o=16739223571200988571312043433820001743136,False,False
41040552281521140249407706629582046346305,135,1,3,5081550012686014387719727470981071957760,132,16696521470254047273936247404652093575424,-,sample:g1:-:o=16696521470254047273936247404652093575424,False,False
41083254382468081546783502658749954514017,135,1,3,5124252113632955685095523500148980125472,132,16653819369307105976560451375484185407712,-,sample:g1:-:o=16653819369307105976560451375484185407712,False,False
41125956483415022844159298687917862681729,135,1,3,5166954214579896982471319529316888293184,132,16611117268360164679184655346316277240000,-,sample:g1:-:o=16611117268360164679184655346316277240000,False,False
41168658584361964141535094717085770849441,135,1,3,5209656315526838279847115558484796460896,132,16568415167413223381808859317148369072288,-,sample:g1:-:o=16568415167413223381808859317148369072288,False,False
41211360685308905438910890746253679017153,135,1,3,5252358416473779577222911587652704628608,132,16525713066466282084433063287980460904576,-,sample:g1:-:o=16525713066466282084433063287980460904576,False,False
41254062786255846736286686775421587184865,135,1,3,5295060517420720874598707616820612796320,132,16483010965519340787057267258812552736864,-,sample:g1:-:o=16483010965519340787057267258812552736864,False,False
41296764887202788033662482804589495352577,135,1,3,5337762618367662171974503645988520964032,132,16440308864572399489681471229644644569152,-,sample:g1:-:o=16440308864572399489681471229644644569152,False,False
41328851068651023700493929999415794663898,135,1,3,5369848799815897838805950840814820275353,132,16408222683124163822850024034818345257831,-,bridge:dy residue (shelf_y^3 mod LO),False,False
41339466988149729331038278833757403520289,135,1,3,5380464719314603469350299675156429131744,132,16397606763625458192305675200476736401440,-,sample:g1:-:o=16397606763625458192305675200476736401440,False,False
41382169089096670628414074862925311688001,135,1,3,5423166820261544766726095704324337299456,132,16354904662678516894929879171308828233728,-,sample:g1:-:o=16354904662678516894929879171308828233728,False,False
37325469499137247377713452091974035755361,135,1,4,1366467230302121516025472933373061366816,131,20411604252637940145630501942260104166368,-,sample:g1:-:o=20411604252637940145630501942260104166368,False,False
37368171600084188675089248121141943923073,135,1,4,1409169331249062813401268962540969534528,131,20368902151690998848254705913092195998656,-,sample:g1:-:o=20368902151690998848254705913092195998656,False,False
37410873701031129972465044150309852090785,135,1,4,1451871432196004110777064991708877702240,131,20326200050744057550878909883924287830944,-,sample:g1:-:o=20326200050744057550878909883924287830944,False,False
37453575801978071269840840179477760258497,135,1,4,1494573533142945408152861020876785869952,131,20283497949797116253503113854756379663232,-,sample:g1:-:o=20283497949797116253503113854756379663232,False,False
37496277902925012567216636208645668426209,135,1,4,1537275634089886705528657050044694037664,131,20240795848850174956127317825588471495520,-,sample:g1:-:o=20240795848850174956127317825588471495520,False,False
37538980003871953864592432237813576593921,135,1,4,1579977735036828002904453079212602205376,131,20198093747903233658751521796420563327808,-,sample:g1:-:o=20198093747903233658751521796420563327808,False,False
37581682104818895161968228266981484761633,135,1,4,1622679835983769300280249108380510373088,131,20155391646956292361375725767252655160096,-,sample:g1:-:o=20155391646956292361375725767252655160096,False,False
37624384205765836459344024296149392929345,135,1,4,1665381936930710597656045137548418540800,131,20112689546009351063999929738084746992384,-,sample:g1:-:o=20112689546009351063999929738084746992384,False,False
37667086306712777756719820325317301097057,135,1,4,1708084037877651895031841166716326708512,131,20069987445062409766624133708916838824672,-,sample:g1:-:o=20069987445062409766624133708916838824672,False,False
37709788407659719054095616354485209264769,135,1,4,1750786138824593192407637195884234876224,131,20027285344115468469248337679748930656960,-,sample:g1:-:o=20027285344115468469248337679748930656960,False,False
37752490508606660351471412383653117432481,135,1,4,1793488239771534489783433225052143043936,131,19984583243168527171872541650581022489248,-,sample:g1:-:o=19984583243168527171872541650581022489248,False,False
37795192609553601648847208412821025600193,135,1,4,1836190340718475787159229254220051211648,131,19941881142221585874496745621413114321536,-,sample:g1:-:o=19941881142221585874496745621413114321536,False,False
37837894710500542946223004441988933767905,135,1,4,1878892441665417084535025283387959379360,131,19899179041274644577120949592245206153824,-,sample:g1:-:o=19899179041274644577120949592245206153824,False,False
37880596811447484243598800471156841935617,135,1,4,1921594542612358381910821312555867547072,131,19856476940327703279745153563077297986112,-,sample:g1:-:o=19856476940327703279745153563077297986112,False,False
37923298912394425540974596500324750103329,135,1,4,1964296643559299679286617341723775714784,131,19813774839380761982369357533909389818400,-,sample:g1:-:o=19813774839380761982369357533909389818400,False,False
37966001013341366838350392529492658271041,135,1,4,2006998744506240976662413370891683882496,131,19771072738433820684993561504741481650688,-,sample:g1:-:o=19771072738433820684993561504741481650688,False,False
38008703114288308135726188558660566438753,135,1,4,2049700845453182274038209400059592050208,131,19728370637486879387617765475573573482976,-,sample:g1:-:o=19728370637486879387617765475573573482976,False,False
38051405215235249433101984587828474606465,135,1,4,2092402946400123571414005429227500217920,131,19685668536539938090241969446405665315264,-,sample:g1:-:o=19685668536539938090241969446405665315264,False,False
38094107316182190730477780616996382774177,135,1,4,2135105047347064868789801458395408385632,131,19642966435592996792866173417237757147552,-,sample:g1:-:o=19642966435592996792866173417237757147552,False,False
