source,d0,q_x,q_d,q_gap_x,q_gap_d,perm_x,perm_d,dx0,dx1,dx2,dd0,dd1,dd2,argmax_dx,argmax_dd,argmin_dx,argmin_dd,ranks_dx,ranks_dd
walk,167,2,1,1,1,201,012,24934235746413129891702774810645782615030776854377638005692762017388796806683,71175949883023001348923225628740870206096725034902318542877330852104674096010,19681903607880064182944984569301255032142482776360607490887491138415363768970,46146601831976929915845797271181391251690340695547190438296821020314941968641,23498885573362335591879390466325125349456882887980523506011521100888277556554,46146601831976929915845797271181391251690340695547190438296821020314941969142,1,2,2,1,120,102
walk,168,1,1,1,2,012,021,8700228512051706114993029561780718404737937847959581550002694517328794416743,29804476531070819292504913695501785785362729901166951764734944447105317311830,77287384194193670016073041751405403663169316916514030724719945043474722943090,83864682195132926818772018754656411702617998251029777426913441563202939948658,63854814084366537209597932508062992300439132056090253911383443156630443090854,83864682195132926818772018754656411702617998251029777426913441563202939949162,2,2,0,1,012,102
walk,169,1,1,2,1,021,012,27566637781334888472266273947178292577105841379513382657816552838782259795218,105225261556255978331569562350071038614881947088728173524058527043723477739922,98792279137041524043306133720126484514552180863039571897040088133311931808186,5790673320972728298127255229443524300708091527437460032924898964572776434338,104210742595370738827316474549800859251421381224199984316755365212372608625154,5790673320972728298127255229443524300708091527437460032924898964572776434845,1,1,0,0,021,021
walk,170,2,1,2,1,210,012,112086719393002895985379739104733480265283344831477911458843563158183695940770,16484327679666631944884333190497703979184019804774282375530308016425235367414,103013131401962862916877897722144631462072604695028934244541296841208738035142,43508753684128725201053476712918544751635749082920047021541519507460774414355,28774581869058745021464031582850818349566066113234810339522124126596612665117,43508753684128725201053476712918544751635749082920047021541519507460774414865,0,2,1,1,201,102
walk,171,2,1,1,2,201,021,1046114028635662818880330085819885548705111933733775559256210660650380423359,48934636366713840383168417556741265605802911391890172393610019218603871625937,65811338841966692221522237366126756698761961340016616086591354128654582622367,81226834047284722103979698196393565202563406638402634010158140050348772394372,69130510380062946639182573624588685300548315281344540744894046182338778199417,81226834047284722103979698196393565202563406638402634010158140050348772394885,2,2,0,1,012,102
walk,172,1,1,1,1,120,012,27591057271262218945898468408947260024643332289972281700302951440407671124231,24912977959727536100595206082096569143308827198785546925964640172591410909201,63288054006326440377077310517644078685317825176882735413189992394909752638231,3152825173124523583334934671180677800653499914810316616169597451718608880052,109486438891067148256901115666326552251530564449454271150265968238080943733717,3152825173124523583334934671180677800653499914810316616169597451718608880568,2,1,1,0,102,021
walk,173,1,1,2,1,210,012,51741426800128294657725152347987593364317987471723335949998033753887078629799,93686957972624444292987988561784496935196436129697907784719923664119980767803,86155793701879651896428829107603725407025545729859884344197210597810609945724,40870905536280520486261156154655698251581157470292903604786217994606606860069,34050278164755154451048672699376511349675249338489097173032727152304947773680,40870905536280520486261156154655698251581157470292903604786217994606606860588,1,2,0,1,021,102
walk,174,1,1,1,2,120,021,92965496381857037762899578851073341244287278682240889526155977155694400400081,18704545871416869501133794358054585025615825365068681924293193504824601890149,4122046984042288159537611799559981583366880618330992589008413347389832381433,78588985899436517389187377638130718702508815025775490593402838537494604840086,74406206675759356068767214741114378300657498506598827578404649208047113307980,78588985899436517389187377638130718702508815025775490593402838537494604840608,0,2,2,1,210,102
walk,175,1,1,1,1,012,012,643377021666158283982740104442478270641364764569132279006567632305854234698,8310132729902524814942600588848408910917356283029925903101390998649234644117,106838579485747512324645644315397020671711263618041505857349625376953745792848,514977025276318868542614112917831300598908302183173199414295938864441325766,114762135186763557686485756782852245251639747674708557983776571263789278842280,514977025276318868542614112917831300598908302183173199414295938864441326291,2,1,0,0,012,021
walk,176,1,1,2,1,102,012,62006151121732539759414904639297849476126806510272139655354349937106747194796,59637833037818825179389932539423673356029438273973903965750298232584653283359,109940194315081025908337132838654292874383724547035084457810519846126268865171,38233057388432315771468835596392851751526565857665760188030916481752439305783,39325974460451563880633313815902204349784432563743384006543330178013282882243,38233057388432315771468835596392851751526565857665760188030916481752439306311,2,1,1,0,102,021
walk,177,1,1,2,2,102,021,99973058574814019126403733725737489176572391782058598711174411231129882314808,72174817528410513617340368440546633693367541285754387574155983069975120616031,59436302371407858103397867851091692836600036263468141793584773714712666412487,75951137751588312674395057079867872202454223413148347176647537024640437285800,79681902971455765498351855857640071300766681731853114411915252233755448416543,75951137751588312674395057079867872202454223413148347176647537024640437286331,0,1,2,0,210,021
walk,178,1,1,2,2,021,021,52198566150499310458829228785082622238126473680520410819831149525306324728618,93017263937076971784086180778159648581464037867667479327127941948464937327783,86368348387056108604226560454133544886949457783093237931956076542046407286925,113669218114744309577321278563342892653381880968630934165264157567528435265817,4245742245143771692499412890690030398911366620887940434682011147979452456506,113669218114744309577321278563342892653381880968630934165264157567528435266351,1,2,0,1,021,102
walk,179,1,1,1,1,120,012,24468636402852295176061283987989882856572400683530152012800765064108934099037,17705836396055357802856122834579819049130180371193255887462211917379090524513,73617616438408542444653578186118205947567403610917156139194607026420810048113,35595209240584111056676515038130005251471974245038616771275614968898271751497,44601670756147973310217954932427897349893615788997670840053933203721617990806,35595209240584111056676515038130005251471974245038616771275614968898271752034,2,1,1,0,102,021
walk,180,1,1,2,2,210,021,97690296974554761403938303581115151236563376655602330183770381488110960329622,90834703842451501867183788998697798481074342959886468414040327712727744017059,43059177657626127576019877437562865988902249715792329481104458814978964996645,73313289603740107959602736521605025702399631800521203759892235511786269731514,84957599267152174927936496974165764300875864957107401245425855259463783525106,73313289603740107959602736521605025702399631800521203759892235511786269732054,0,1,2,0,210,021
walk,181,2,1,2,2,102,021,74506051448895513629887044862713314013925864499292795117202402803181540019324,68582617104233699814009565744106980918699387171997099407544094969931573259058,88495509921503177403245359410555520773914717659991233554168670242704556064944,111031369966896104862528958005080046153327289356003790748508856054674267711531,9521438540840181122084054007215723399020549846142227268192614173687787565069,111031369966896104862528958005080046153327289356003790748508856054674267712074,2,2,1,1,102,102
walk,182,2,1,1,1,201,012,41046603684974273708501950650993916444003295327256678620259911038707173161231,47543229914308703248514061809622506280110525462104538765176588929336721739881,27202255638033218466554972548071485129156163876279346654021084039864939770551,32957361092735906341884194479867158751417382632411473354520313456044104197211,49877367051844382739802596048953590350002799014251957673564536229429953099369,32957361092735906341884194479867158751417382632411473354520313456044104197757,1,1,2,0,120,021
walk,183,1,1,1,2,120,021,26969844098574041308141742572554743983889088098756561595093563023364723211394,5562903829828315588619375391492914413834399177253504638622774824011258702175,83259341308913838526809867044640249455546497389630497805741246160532852758094,70675441455891903244810415963342179202345040187894060343136933998932102177228,90233295562848584357521138090691457300985048182361688078936458285172118633669,70675441455891903244810415963342179202345040187894060343136933998932102177777,2,1,1,0,102,021
