idx	priority	label	center_dec	center_hex	lo_dec	hi_dec	lo_hex	hi_hex	width_bits
229	3	wavg2a(b2[3],b2[11])	34341619722040012438098799305496186963401	0x64ebc3604af2a17bb518f1173c6d45c5c9	34341619722040012438080352561422477411785	34341619722040012438117246049569896515017	00000000000000000000000000000064EBC3604AF2A17BB418F1173C6D45C5C9	00000000000000000000000000000064EBC3604AF2A17BB618F1173C6D45C5C9	65
230	3	diff_low(b1[20],b3[0])	34341406382935785902149408708917871770130	0x64eb9a49dce2bddcee3a092a2cc83bfa12	34341406382935785902130961964844162218514	34341406382935785902167855452991581321746	00000000000000000000000000000064EB9A49DCE2BDDCED3A092A2CC83BFA12	00000000000000000000000000000064EB9A49DCE2BDDCEF3A092A2CC83BFA12	65
231	3	wavg2a(b1[23],b4[6])	34452839222014545662561348630327718376463	0x653f6f7901cc49525cce89a0310e78f40f	34452839222014545662542901886254008824847	34452839222014545662579795374401427928079	000000000000000000000000000000653F6F7901CC49525BCE89A0310E78F40F	000000000000000000000000000000653F6F7901CC49525DCE89A0310E78F40F	65
232	3	wavg2a(b2[3],b3[5])	34453297440269405418458522899562271516041	0x653fc7b8e9466b31a77c68c2581d8ea589	34453297440269405418440076155488561964425	34453297440269405418476969643635981067657	000000000000000000000000000000653FC7B8E9466B31A67C68C2581D8EA589	000000000000000000000000000000653FC7B8E9466B31A87C68C2581D8EA589	65
233	3	wavg2b(b2[12],b2[26])	34453486129941394156086914014875658019746	0x653fec1007c325448feb05f28e861ce3a2	34453486129941394156068467270801948468130	34453486129941394156105360758949367571362	000000000000000000000000000000653FEC1007C325448EEB05F28E861CE3A2	000000000000000000000000000000653FEC1007C3254490EB05F28E861CE3A2	65
234	3	wavg2a(b2[3],b2[41])	34453849399796232479217218899671620554589	0x654032069df25c7b3c845cd8eae9888f5d	34453849399796232479198772155597911002973	34453849399796232479235665643745330106205	000000000000000000000000000000654032069DF25C7B3B845CD8EAE9888F5D	000000000000000000000000000000654032069DF25C7B3D845CD8EAE9888F5D	65
235	3	wavg2b(b1[61],b1[65])	34339655863200419802418122041696042539880	0x64ea4926938e9391985e4afa78e9eedb68	34339655863200419802399675297622332988264	34339655863200419802436568785769752091496	00000000000000000000000000000064EA4926938E9391975E4AFA78E9EEDB68	00000000000000000000000000000064EA4926938E9391995E4AFA78E9EEDB68	65
236	3	wavg2a(b2[9],b4[60])	34339635458555441719145482223062018675800	0x64ea45388cbac7abb642145d49ce23d458	34339635458555441719127035478988309124184	34339635458555441719163928967135728227416	00000000000000000000000000000064EA45388CBAC7ABB542145D49CE23D458	00000000000000000000000000000064EA45388CBAC7ABB742145D49CE23D458	65
237	3	avg(b2[36],b3[19])	34339605075034942623201267201208968513507	0x64ea3f5e86c92db60a3968b59cab0387e3	34339605075034942623182820457135258961891	34339605075034942623219713945282678065123	00000000000000000000000000000064EA3F5E86C92DB6093968B59CAB0387E3	00000000000000000000000000000064EA3F5E86C92DB60B3968B59CAB0387E3	65
238	3	diff_low(b1[51],b2[35])	34339152363606373556490305977451030953026	0x64e9e82e213a7431baed76d92e4be2bc42	34339152363606373556471859233377321401410	34339152363606373556508752721524740504642	00000000000000000000000000000064E9E82E213A7431B9ED76D92E4BE2BC42	00000000000000000000000000000064E9E82E213A7431BBED76D92E4BE2BC42	65
239	3	wavg2a(b1[52],b4[16])	34455243190032701586439071991093653595004	0x65413e75c7fd216d428d8737a0aff2e37c	34455243190032701586420625247019944043388	34455243190032701586457518735167363146620	00000000000000000000000000000065413E75C7FD216D418D8737A0AFF2E37C	00000000000000000000000000000065413E75C7FD216D438D8737A0AFF2E37C	65
240	3	wavg2b(b1[43],b4[2])	34455289994315819499151581179119322696332	0x6541477969185d01d5a70a676f26f68a8c	34455289994315819499133134435045613144716	34455289994315819499170027923193032247948	0000000000000000000000000000006541477969185D01D4A70A676F26F68A8C	0000000000000000000000000000006541477969185D01D6A70A676F26F68A8C	65
241	3	avg(b1[39],b4[46])	34455992419734999193150780885551163441098	0x6541cec1a853dae2390ade143da18cffca	34455992419734999193132334141477453889482	34455992419734999193169227629624872992714	0000000000000000000000000000006541CEC1A853DAE2380ADE143DA18CFFCA	0000000000000000000000000000006541CEC1A853DAE23A0ADE143DA18CFFCA	65
242	3	diff_low(b1[72],b4[69])	34337846801542913311025190779425985218794	0x64e8ecbcf34a012753f26b3e49fa7148ea	34337846801542913311006744035352275667178	34337846801542913311043637523499694770410	00000000000000000000000000000064E8ECBCF34A012752F26B3E49FA7148EA	00000000000000000000000000000064E8ECBCF34A012754F26B3E49FA7148EA	65
243	3	diff_low(b2[46],b4[71])	34337373431645906160144292234041125441621	0x64e891920333a69d6c854e087d42cf1055	34337373431645906160125845489967415890005	34337373431645906160162738978114834993237	00000000000000000000000000000064E891920333A69D6B854E087D42CF1055	00000000000000000000000000000064E891920333A69D6D854E087D42CF1055	65
244	3	avg(b2[17],b3[14])	34457498004076761877558121825328075939496	0x6542f0b8b25af0634fe077dc158bb49ea8	34457498004076761877539675081254366387880	34457498004076761877576568569401785491112	0000000000000000000000000000006542F0B8B25AF0634EE077DC158BB49EA8	0000000000000000000000000000006542F0B8B25AF06350E077DC158BB49EA8	65
245	3	wavg2a(b3[26],b4[6])	34336161000703352015057711587176731547927	0x64e7a8108d449a6eb811f45ea528729917	34336161000703352015039264843103021996311	34336161000703352015076158331250441099543	00000000000000000000000000000064E7A8108D449A6EB711F45EA528729917	00000000000000000000000000000064E7A8108D449A6EB911F45EA528729917	65
246	3	wavg2b(b1[75],b4[71])	34336022504635619932625248282738727388593	0x64e78d642b225b9f78f40cd881ca5905b1	34336022504635619932606801538665017836977	34336022504635619932643695026812436940209	00000000000000000000000000000064E78D642B225B9F77F40CD881CA5905B1	00000000000000000000000000000064E78D642B225B9F79F40CD881CA5905B1	65
247	3	avg(b3[35],b3[39])	34458064450096289567516243190876141653292	0x65435dd0a4455386dbeb46972bf3fa0d2c	34458064450096289567497796446802432101676	34458064450096289567534689934949851204908	00000000000000000000000000000065435DD0A4455386DAEB46972BF3FA0D2C	00000000000000000000000000000065435DD0A4455386DCEB46972BF3FA0D2C	65
248	3	diff_low(b1[25],b2[22])	34335396091700440994301014384784128870445	0x64e714bfa055332b3116218e0c9e00082d	34335396091700440994282567640710419318829	34335396091700440994319461128857838422061	00000000000000000000000000000064E714BFA055332B3016218E0C9E00082D	00000000000000000000000000000064E714BFA055332B3216218E0C9E00082D	65
249	3	diff_low(b4[28],b4[34])	34458983525420746369877830743493614775027	0x65440ed28dbfde13c535c0e147b4942af3	34458983525420746369859383999419905223411	34458983525420746369896277487567324326643	00000000000000000000000000000065440ED28DBFDE13C435C0E147B4942AF3	00000000000000000000000000000065440ED28DBFDE13C635C0E147B4942AF3	65
250	3	wavg2a(b1[22],b4[42])	34334460852819652351671831026043103783489	0x64e660a0ca175d02e3567f227dc2c8aa41	34334460852819652351653384281969394231873	34334460852819652351690277770116813335105	00000000000000000000000000000064E660A0CA175D02E2567F227DC2C8AA41	00000000000000000000000000000064E660A0CA175D02E4567F227DC2C8AA41	65
251	3	avg(b2[4],b4[45])	34334104158132067099674150082362856415681	0x64e61bee622f61d4ea2a2d03bd3543a1c1	34334104158132067099655703338289146864065	34334104158132067099692596826436565967297	00000000000000000000000000000064E61BEE622F61D4E92A2D03BD3543A1C1	00000000000000000000000000000064E61BEE622F61D4EB2A2D03BD3543A1C1	65
252	3	wavg2a(b1[5],b3[39])	34334007267991296674980031463142366041052	0x64e6094554adb900b22e40b53f9c4ed3dc	34334007267991296674961584719068656489436	34334007267991296674998478207216075592668	00000000000000000000000000000064E6094554ADB900B12E40B53F9C4ED3DC	00000000000000000000000000000064E6094554ADB900B32E40B53F9C4ED3DC	65
253	3	diff_low(b1[16],b2[34])	34333091873736713888237820505478706689717	0x64e558f8e8d56fb0e6b8b676339626f6b5	34333091873736713888219373761404997138101	34333091873736713888256267249552416241333	00000000000000000000000000000064E558F8E8D56FB0E5B8B676339626F6B5	00000000000000000000000000000064E558F8E8D56FB0E7B8B676339626F6B5	65
254	3	diff_low(b1[42],b3[45])	34332627130204864089685368601853945685984	0x64e4ff7748c8341dfc091834aaf42fa7e0	34332627130204864089666921857780236134368	34332627130204864089703815345927655237600	00000000000000000000000000000064E4FF7748C8341DFB091834AAF42FA7E0	00000000000000000000000000000064E4FF7748C8341DFD091834AAF42FA7E0	65
255	3	avg(b3[27],b3[38])	34332454073886698351366583950260104398079	0x64e4de22f2f6119c2c7c22b6cca45d04ff	34332454073886698351348137206186394846463	34332454073886698351385030694333813949695	00000000000000000000000000000064E4DE22F2F6119C2B7C22B6CCA45D04FF	00000000000000000000000000000064E4DE22F2F6119C2D7C22B6CCA45D04FF	65
256	3	diff_low(b3[35],b3[57])	34332410817868832833209887178134756320632	0x64e4d5ce434237018b976f2c7d55e8e578	34332410817868832833191440434061046769016	34332410817868832833228333922208465872248	00000000000000000000000000000064E4D5CE434237018A976F2C7D55E8E578	00000000000000000000000000000064E4D5CE434237018C976F2C7D55E8E578	65
257	3	wavg2a(b1[46],b3[30])	34461683118402833709686217089880519125858	0x654616bec39114f0090c73c7d96cc4ab62	34461683118402833709667770345806809574242	34461683118402833709704663833954228677474	000000000000000000000000000000654616BEC39114F0080C73C7D96CC4AB62	000000000000000000000000000000654616BEC39114F00A0C73C7D96CC4AB62	65
258	3	wavg2a(b2[4],b3[46])	34332128806681815126622299512343468682831	0x64e49f7e09a77ee49f44c569963503ae4f	34332128806681815126603852768269759131215	34332128806681815126640746256417178234447	00000000000000000000000000000064E49F7E09A77EE49E44C569963503AE4F	00000000000000000000000000000064E49F7E09A77EE4A044C569963503AE4F	65
259	3	wavg2a(b1[39],b1[62])	34462802685518984534395599624436184844031	0x6546ee5daf39d8cdb27a1236d29e7d06ff	34462802685518984534377152880362475292415	34462802685518984534414046368509894395647	0000000000000000000000000000006546EE5DAF39D8CDB17A1236D29E7D06FF	0000000000000000000000000000006546EE5DAF39D8CDB37A1236D29E7D06FF	65
260	3	diff_low(b1[10],b2[32])	34462821820875730917104498136767418473156	0x6546f20d21622bb272cf8bae93b54a1ac4	34462821820875730917086051392693708921540	34462821820875730917122944880841128024772	0000000000000000000000000000006546F20D21622BB271CF8BAE93B54A1AC4	0000000000000000000000000000006546F20D21622BB273CF8BAE93B54A1AC4	65
261	3	wavg2b(b1[32],b1[54])	34463109712725560166706682549952200780205	0x6547297f4b633e7ae1ae968753e7eb29ad	34463109712725560166688235805878491228589	34463109712725560166725129294025910331821	0000000000000000000000000000006547297F4B633E7AE0AE968753E7EB29AD	0000000000000000000000000000006547297F4B633E7AE2AE968753E7EB29AD	65
262	3	diff_low(b2[30],b4[61])	34330648594223429778697606349622469394927	0x64e38269edd11b13f60801dbfb977f01ef	34330648594223429778679159605548759843311	34330648594223429778716053093696178946543	00000000000000000000000000000064E38269EDD11B13F50801DBFB977F01EF	00000000000000000000000000000064E38269EDD11B13F70801DBFB977F01EF	65
263	3	diff_low(b3[13],b3[35])	34330583075984974914034719441699672656067	0x64e375cba162f09672b1a7d1f8221f88c3	34330583075984974914016272697625963104451	34330583075984974914053166185773382207683	00000000000000000000000000000064E375CBA162F09671B1A7D1F8221F88C3	00000000000000000000000000000064E375CBA162F09673B1A7D1F8221F88C3	65
264	3	wavg2b(b1[38],b3[22])	34463775823618694075413139818933597540022	0x6547a9c918dca13b209c0026e5d9288eb6	34463775823618694075394693074859887988406	34463775823618694075431586563007307091638	0000000000000000000000000000006547A9C918DCA13B1F9C0026E5D9288EB6	0000000000000000000000000000006547A9C918DCA13B219C0026E5D9288EB6	65
265	3	diff_low(b1[17],b3[2])	34464560536802377402389722323472574931808	0x654840ea71b356d786863b502ae6f56360	34464560536802377402371275579398865380192	34464560536802377402408169067546284483424	000000000000000000000000000000654840EA71B356D785863B502AE6F56360	000000000000000000000000000000654840EA71B356D787863B502AE6F56360	65
266	3	avg(b4[0],b4[21])	34464692761879152103614537381416139689300	0x65485a61a4ccf835dab50963a57e1f0d54	34464692761879152103596090637342430137684	34464692761879152103632984125489849240916	00000000000000000000000000000065485A61A4CCF835D9B50963A57E1F0D54	00000000000000000000000000000065485A61A4CCF835DBB50963A57E1F0D54	65
267	3	wavg2a(b1[5],b4[17])	34464745394034951237157690435750100665509	0x654864849c00721fc11e350b7d426f04a5	34464745394034951237139243691676391113893	34464745394034951237176137179823810217125	000000000000000000000000000000654864849C00721FC01E350B7D426F04A5	000000000000000000000000000000654864849C00721FC21E350B7D426F04A5	65
268	3	avg(b2[4],b4[1])	34329161394452339513614604126109750766547	0x64e263fd51b1b3e8f352aed47be6b3abd3	34329161394452339513596157382036041214931	34329161394452339513633050870183460318163	00000000000000000000000000000064E263FD51B1B3E8F252AED47BE6B3ABD3	00000000000000000000000000000064E263FD51B1B3E8F452AED47BE6B3ABD3	65
269	3	diff_low(b1[52],b4[52])	34465460778295782138586744318241208638494	0x6548ee4bc6cf9f06255b040a66023d9c1e	34465460778295782138568297574167499086878	34465460778295782138605191062314918190110	0000000000000000000000000000006548EE4BC6CF9F06245B040A66023D9C1E	0000000000000000000000000000006548EE4BC6CF9F06265B040A66023D9C1E	65
270	3	diff_low(b1[50],b3[54])	34328240119160082271178436738680248618356	0x64e1b28ef0b7d09835c1549dd768cc4d74	34328240119160082271159989994606539066740	34328240119160082271196883482753958169972	00000000000000000000000000000064E1B28EF0B7D09834C1549DD768CC4D74	00000000000000000000000000000064E1B28EF0B7D09836C1549DD768CC4D74	65
271	3	wavg2b(b1[16],b4[35])	34327782935053041314659639347983517507986	0x64e15a82060580f27aaac0f4fc0d186192	34327782935053041314641192603909807956370	34327782935053041314678086092057227059602	00000000000000000000000000000064E15A82060580F279AAC0F4FC0D186192	00000000000000000000000000000064E15A82060580F27BAAC0F4FC0D186192	65
272	3	diff_low(b1[58],b4[54])	34466144082694532284778184722805490594212	0x654971e548d5ed59246d8a3f9f669631a4	34466144082694532284759737978731781042596	34466144082694532284796631466879200145828	000000000000000000000000000000654971E548D5ED59236D8A3F9F669631A4	000000000000000000000000000000654971E548D5ED59256D8A3F9F669631A4	65
273	3	wavg2b(b3[36],b4[48])	34466194374994619714109465104319294037356	0x65497b94e2e7d65e62b4b3df45d1d95d6c	34466194374994619714091018360245584485740	34466194374994619714127911848393003588972	00000000000000000000000000000065497B94E2E7D65E61B4B3DF45D1D95D6C	00000000000000000000000000000065497B94E2E7D65E63B4B3DF45D1D95D6C	65
274	3	wavg2a(b1[10],b2[4])	34327559345564261420689728551365453524617	0x64e12f7235eacf9380a6d2b22ca21fae89	34327559345564261420671281807291743973001	34327559345564261420708175295439163076233	00000000000000000000000000000064E12F7235EACF937FA6D2B22CA21FAE89	00000000000000000000000000000064E12F7235EACF9381A6D2B22CA21FAE89	65
275	3	avg(b2[17],b3[0])	34466636713496051473433960507503494262320	0x6549d0c5dbb7507acc5d5ca0af8ea36e30	34466636713496051473415513763429784710704	34466636713496051473452407251577203813936	0000000000000000000000000000006549D0C5DBB7507ACB5D5CA0AF8EA36E30	0000000000000000000000000000006549D0C5DBB7507ACD5D5CA0AF8EA36E30	65
276	3	diff_low(b1[15],b3[33])	34466830128653880386793808492831823737682	0x6549f605f6384a70d5a89702aed651b352	34466830128653880386775361748758114186066	34466830128653880386812255236905533289298	0000000000000000000000000000006549F605F6384A70D4A89702AED651B352	0000000000000000000000000000006549F605F6384A70D6A89702AED651B352	65
277	3	wavg2b(b1[71],b3[19])	34467509465640450830475755088474271467371	0x654a78dbdc7673b5532a52a6601e3d476b	34467509465640450830457308344400561915755	34467509465640450830494201832547981018987	000000000000000000000000000000654A78DBDC7673B5522A52A6601E3D476B	000000000000000000000000000000654A78DBDC7673B5542A52A6601E3D476B	65
278	3	diff_low(b1[55],b3[56])	34326118776896405358076772314345330404374	0x64e01a00b11041b30172b54902dacb6c16	34326118776896405358058325570271620852758	34326118776896405358095219058419039955990	00000000000000000000000000000064E01A00B11041B30072B54902DACB6C16	00000000000000000000000000000064E01A00B11041B30272B54902DACB6C16	65
279	3	diff_low(b1[55],b3[12])	34325936002708019566159255540701822037917	0x64dff6cd3a79eddb7ef5548cc2559daf9d	34325936002708019566140808796628112486301	34325936002708019566177702284775531589533	00000000000000000000000000000064DFF6CD3A79EDDB7DF5548CC2559DAF9D	00000000000000000000000000000064DFF6CD3A79EDDB7FF5548CC2559DAF9D	65
280	3	wavg2a(b2[5],b4[40])	34325677232383856573627453482558614847616	0x64dfc4f6ddcd3a2aeeb845659fb81ec080	34325677232383856573609006738484905296000	34325677232383856573645900226632324399232	00000000000000000000000000000064DFC4F6DDCD3A2AEDB845659FB81EC080	00000000000000000000000000000064DFC4F6DDCD3A2AEFB845659FB81EC080	65
